Freq,phon
1,mIlxzXr@
6,mIlxvIrtS&ft
14,mIld@rUN
2,mIlttAtIxkWt
1,miliTSIld@rUN
8,militAr&k&demi
7,militArdIkt&tur
21,militArxUnta
3,militAr+lIxt
7,militArpoli=W
65,militArregirUN
2,militAr=Wt
10,militarizirUN
4,mili=
6,mIlion@nSt&t
5,mIl=
7,mimIk
3,mimoz@
98,mInd@rhWt
3,mInd@rhW=regirUN
1,mInd@rjArIxkWt
47,mInd@rUN
2,mInd@rvertIxkWt
1,mInd@r=al
1,mInd@stg@SvIndIxkWt
41,min@
11,mini&tur
1,mini&turBsgab@
1,mIn@
11,minoritAt
1428,minut@
3,mir&bEl@
5,mISe@
75,mISUN
41,mIs
28,mIs&xtUN
8,mIsbIldUN
3,mIsdXtUN
3,mIsErnt@
8,mIsg@burt
1,mIsg@St&lt
4,mIsgUnst
13,mIsh&ndlUN
34,mIsion
1,mIslIxkWt
9,mIstgab@l
189,mIt&rbWt
163,mItb@StImUN
3,mItgIft
57,mItglid@rfErz&mlUN
11,mItglid@r=al
71,mItglitS&ft
1,mItgli=k&rt@
31,mIthIlf@
20,mItlWd@nS&ft
9,mItSUlt
9,mItSprax@
6,mIttAt@rS&ft
1,mItakshI=@
21,mItakspBz@
1,mItakszOn@
15,mItaksStUnd@
17,mItaks=Wt
797,mIt@
1,mIttWlzamkWt
358,mIttWlUN
10,mIt@lkl&s@
7,mIt@llini@
5,mIt@lmAsIxkWt
1,mIt@lorEnt=YndUN
7,mIt@lSIxt
20,mIt@lSul@
2,mIt@lStElUN
8,mIt@lStuf@
4,mIt@lvEl@
128,mIt@rn&xt
1,mIt@rn&x=zOn@
1,mIt@rn&x=StUnd@
79,mItvIrkUN
5,mItvIs@rS&ft
2,mIkstur
2,mobiliz&=ion
22,mobilizirUN
8,mobilitAt
6,mobilm&xUN
4,modalitAt
122,mod@
1,mod@f&rb@
1,modElirUN
13,mod@nSB
2,mod@pUp@
2,moder&=ion
17,modErn@
47,modErnizirUN
4,modErnitAt
7,modifik&=ion
4,modifi=irUN
2,modIstIn
1,modul&=ion
6,mTblirUN
2078,mTklIxkWt
17,mTr@
2,mLrd@rgrub@
1,mLrd@rh&nt
4,mLrd@rIn
43,mTv@
1,morryb@
1,mOkat&s@
10,mol@
19,mOlk@rW
8,momEntBfnam@
48,mon&rxi
4,mona=rat@
5,montfInst@rnIs
6,montl&ntS&ft
2,montfaz@
15,montr&ket@
3,montzIx@l
7,montzOnd@
3,monog&mi
7,monogr&fi
2,monokUltur
1,monom&ni
2,monopolizirUN
8,monotoni
3,mOntaZ@h&l@
1,mOntang@zElS&ft
5,mOntanIndUstri
55,mOntanunion
4,mOntur
3,monumEntalitAt
1,morlWx@
9,mor&litAt
1,mOrbiditAt
2,mOrx@l
5,mOrttat
5,mOrtv&f@
2,mOrg@n&nd&xt
6,mOrg@ndEm@rUN
3,mOrg@nfry@
2,mOrg@ngab@
5,mOrg@nlUft
4,mOrg@nrTt@
6,mOrg@nzOn@
52,mOrg@nStUnd@
4,mOrg@n=WtUN
5,moritat
4,mOrfologi
4,mOrt&litAt
16,moSe
2,motEt@
18,motiv&=ion
4,motOrhBb@
2,motorIk
11,motOrizirUN
5,motOrzAg@
3,mOt@
16,mydIxkWt
308,my@
1,my@lozIxkWt
54,myl@
10,myzal
3,mYl&pfur
2,mYl@rIn
1,mYlgrub@
3,mYltOn@
3,mYlfErbrEnUN
3,mYndIxkWt
16,mYndUN
105,mYn=@
3,mYt@rlIxkWt
63,mY=@
22,mUld@
3,mUlbInd@
2,mUltiplik&=ion
6,mumi@
32,mUntart
15,mUnth&rmonika
5,mUnthTl@
1,mUnt+leg@
2,muni=ionsf&brik
3,mUnt@rkWt
6,mUrm@l
21,mUS@l
34,muz@
717,muzik
1,muzik&litAt
3,muzikbOks
5,muzikg@SIxt@
10,muzikhoxSul@
8,muzikk&pEl@
1,muzikvIs@nS&ft
2,mUskatnUs
1,mUsk@l&rbWt
2,mUsk@lfaz@r
1,mUsk@lkr&ft
4,mUskul&tur
32,mus@
37,mUst@rUN
9,mut&=ion
3,mutlozIxkWt
17,mutmasUN
599,mUt@r
3,mUt@rgOt@s
5,mUt@rlib@
3,mUt@rmIlx
4,mUt@rS&ft
20,mUt@rSprax@
3,mYr@
2,mYsteri@
3,mYstifik&=ion
6,mYstIk
7,myt@
13,mytologi
22,naxamUN
74,n&xbarS&ft
2,naxdENklIxkWt
1,naxdrYklIxkWt
2,naxWf@rUN
5,naxEr=AlUN
122,naxfOlg@
228,naxfrag@
12,naxgibIxkWt
4,naxhIlf@StUnd@
5,naxhut
5,naxkOm@nS&ft
7,naxlEsIxkWt
2,naxlez@
1,naxlif@rUN
19,naxnam@
15,naxpryfUN
7,naxred@
457,naxrIxt
2,naxzEz~
1,naxzEndUN
16,naxzIxt
4,naxzIlb@
1,naxSpWz@
8,naxStElUN
956,n&xt
4,n&xt&rbWt
1,n&xtXl@
4,n&xtglWx@
1,n&xtlUft
7,n&xtru@
2,n&xtv&x@
6,n&xt=Wt
1,naxve@
12,naxvIrkUN
12,nax=alUN
2,nax=Uxt
9,n&kthWt
34,nad@l
3,nad@l&rbWt
1,nad@lSpI=@
21,nAxst@nlib@
3,nA&rbWt
718,nA@
5,nA@rIn
11,nAm&Sin@
4,nAnad@l
2,nAzWd@
1,nErIn
11,nEs@
1,nag@lbYrst@
1,nag@lSer@
3,naBfnam@
76,narUN
3,narUNszux@
16,nat
7,n&iv@
27,n&ivitAt
3,nap&lmbOmb@
51,n&rb@
11,n&rkoz@
3,n&r@tW
2,n&rhWt
211,naz@
3,naz@nhTl@
3,naz@nlEN@
1,naz@nSWd@v&nt
662,n&tion
20,n&=ionalhYmn@
10,n&=ionalizirUN
16,n&=ion&litAt
3,n&=ionalkIrx@
6,n&=ionallIt@r&tur
48,n&=ionalm&nS&ft
8,n&=ionalTkonomi
1,n&=ionalSprax@
3,n&=ionaltr&xt
120,n&=ionalfErz&mlUN
10,n&t@r
10,n&tyrlIxkWt
710,n&tur
2,n&turalvIrtS&ft
8,n&turErSWnUN
2,n&turg@SIxt@
2,n&turkUnd@
1,n&turnA@
9,n&turfilozofi
238,n&turvIs@nS&ft
6,n&vig&=ion
11,na=ip&rtW
19,na=i=Wt
3,neb@lv&nt
3,neb@n&pzIxt
6,neb@nb@SEftIgUN
2,neb@nbul@rIn
2,neb@nErSWnUN
1,neb@nOrtnUN
4,neb@nrOl@
5,neb@nz&x@
6,neb@nStEl@
12,neb@nvIrkUN
14,neg&=ion
1,neg@rfrag@
10,neg@rIn
1,negirUN
13,nWg@
132,nWgUN
24,nElk@
14,nEnUN
2,neOnrTr@
1,nErv@n&nSp&nUN
2,nErv@nhWl&nSt&lt
5,nErv@nklinIk
1,nErv@nzAg@
1,nEs@l
3,nEstvErm@
1,nEtIxkWt
10,nE=hBt
6,nX&nS&fUN
1,nX&rtIxkWt
15,nXBflag@
24,nXbBvonUN
2,nXb@&rbWtUN
13,nXbIldUN
1939,nX@
17,nXEntvIklUN
53,nX@rUN
15,nXf&sUN
2,nXg@burt
15,nXg@St&ltUN
73,nXgir
14,nXgird@
10,nXglid@rUN
13,nXgrYndUN
32,nXhWt
26,nXIxkWt
7,nXIns=enirUN
6,nXn
59,nXOrdnUN
14,nXoriEntirUN
22,nXreg@lUN
2,nXrologi
8,nXroz@
4,nXtr&liz&=ion
12,nXtr&lizirUN
106,nXtralitAt
78,nXval
25,nX=Wt
1,nIxt&xtUN
4,nIxt&nErkEnUN
3,nIxtb@&xtUN
13,nIxt@
2,nIxtWnh&ltUN
18,nIxtWnmISUN
6,nIxtErfYlUN
14,nIxtIxkWt
3,nid@rkUnft
250,nid@rlag@
126,nid@rl&sUN
3,nid@rlegUN
7,nid@rSlagUN
26,nid@rSrIft
3,nid@rtr&xt
2,nid@rtrExtIxkWt
21,nid@rUN
6,nid@rvErfUN
1,nidrIxkWt
32,nir@
1,nir@nkolIk
10,nit@
21,niS@
10,nivElirUN
2,nIks@
6,nobilitAt
3,nLrg@lW
11,nTtIgUN
33,nominirUN
75,nOn@
1,nOp@
6,nOrtzWt@
130,nOrm
11,nOrmal@
69,nOrm&lizirUN
3,nOrmalitAt
5,nOrmirUN
2,nOrmUN
1,nOst&lgi
250,not
1,not&=ion
12,notBfnam@
1,notbrEmz@
2,notdUrft
276,not@
31,not@nb&Nk
2,nothIlf@
147,notirUN
83,noti=
33,notlag@
25,notl&ndUN
3,notlTzUN
4,notmasnam@
1,notSl&xtUN
24,notver
406,notvEndIxkWt
8,not=Uxt
8,nova
33,novEl@
10,novElirUN
5,novEmb@rrevolu=ion
2,novitAt
18,nyqs@
1,nyqsirUN
4,nud@l
36,nYxt@rnhWt
3,nYst@r
11,nY=lIxkWt
12,nUkleinzXr@
3,numerirUN
275,nUm@r
2,nUn=i&tur
24,nUs
3,nUsSal@
1,nut@
1,nUt@
1,nU=barkWt
6,nU=barm&xUN
51,nU=flEx@
1,nU=lozIxkWt
2,nU=nisUN
103,nU=UN
10,oaz@
5,ob&xt
1,Opd&xlozIxkWt
16,OpdUk=ion
96,ob@rflEx@
22,ob@rh&nt
1,ob@rhohWt
6,ob@rIn
3,ob@rlWtUN
16,ob@rlIp@
3,ob@rrealSul@
81,ob@rSul@
14,ob@rSvEst@r
9,ob@rStuf@
34,Ophut
11,OpjEktivirUN
69,OpjEktivitAt
5,Oplig@nhWt
4,oblig&=ion
2,obo@
19,obrIxkWt
2,OpzErv&n=
2,opzErv&=ion
2,OpstrUk=ion
3,Ops=TnitAt
1,Oks@rW
23,od@
7,Td@
661,Lf@ntlIxkWt
11,Lf@ntlIxkW=&rbWt
46,LfnUN
5,Tkumen@
4,Tlf&rb@
4,TlfrUxt
26,TlhW=UN
1,TlIndUstri
4,TllWtUN
3,Tlmal@rW
4,TlkvEl@
4,Tlz&rdin@
3,TlUN
3,LrtlIxkWt
7,Tz@
2,of@nb&Nk
42,Of@nbarUN
65,Of@nhWt
3,Of@nhEr=IxkWt
2,Of@nlegUN
56,OfEnziv@
64,onm&xt
21,orfWg@
1,ormUS@l
14,Okup&=ion
58,Oktob@rrevolu=ion
1,olig&rxi
10,oliv@
44,oma
7,Ontologi
267,op@r
131,op@r&=ion
3,op@r&=ionsSvEst@r
45,op@rEt@
15,O+@rb@rWtS&ft
1,O+@rUN
1,O+@rvIlIxkWt
4,OpOrtunitAt
20,Opozi=ionsp&rtW
37,OptIk
2,OptimirUN
31,Op=ion
1,OrkEstrirUN
14,Orxide@
1,Ord@nsfrB
2,Ord@nsreg@l
1,Ordin&=ion
742,OrdnUN
1,OrdnUNslib@
691,Org&niz&=ion
15,Org&niz&=ionsfOrm
41,Org&nizirUN
21,Org@l
3,Org@lmuzik
3,Org@l+Wf@
20,Orgi@
1,oriEntalIn
66,oriEntirUN
10,oriEntirUNshIlf@
2,originalBsgab@
4,originalf&sUN
12,originalitAt
1,Orn&mEntIk
4,Or=&ngab@
1,Or=b@StImUN
79,OrtS&ft
1,Or=kEntnIs
2,Or=poli=W
1,ost@rvOx@
4,OstkIrx@
65,Ostpolitik
1,Ot@r
2,Oksyd&=ion
11,parUN
26,p&xt
2,p&xtzUm@
1,pExt@rIn
34,pEd&gogIk
1,p&l&strevolu=ion
20,p&lm@
25,p&mpa
44,panIk
4,panIkStImUN
49,p&n@
1,p&n=@r&pver
4,p&n=@rpl&t@
6,p&n=@rUN
22,p&pirf&brik
1,p&pirmyl@
1,p&pirSer@
32,p&p@
16,p&p@l
1,p&pS&xt@l
10,p&r&dOksi
54,p&r&lel@
5,p&r&lelitAt
2,p&r&lelkl&s@
1,p&r&lyz@
1,p&r&fraz@
6,p&r&psyxologi
9,p&rfym@ri
23,p&ritAt
12,p&rkb&Nk
6,p&rodi
72,p&rol@
2686,p&rtW
4,p&rtWlIxkWt
3,p&rtErvonUN
106,p&rti
27,p&rtik@l
13,p&rtitur
2,p&rti=ip&=ion
48,p&rtn@rS&ft
84,parti
16,p&r=El@
53,p&saZ@
1,p&s&ZirIn
1,p&sfOrm
14,p&sion
28,p&sivitAt
1,p&sta
3,p&st@
1,p&stElf&rb@
3,p&stet@
1,p&stTrizirUN
1,p&tEla
27,pat@nS&ft
1,p&tetIk
12,p&tologi
1,p&siqs
28,p&=iEntIn
4,patina
7,p&tron@
2,p&tronIn
14,p&trUlj@
2,p&J@
14,pBk@
10,pBSal@
257,pBz@
2,p&ks
8,ped&nteri
7,pWn
14,pWnlIxkWt
34,pWtS@
10,pEl@
6,pElk&rtOf@l
5,pEl=mY=@
3,pEl=var@
1,pEnd@lur
11,pqzionirUN
16,pErfEk=ion
1,periodi=itAt
14,periferi
36,pErl@
3,pErl@nSnur
1,pErlmUt@r
4,pErm&nEn=
6,pErmut&=ion
2,pErziflaZ@
450,pErzTnlIxkWt
1,pErzTnlIxkW=Entf&ltUN
2,pErzTnlIxkW=EntvIklUN
898,pErzon
28,pErzonal&ptWlUN
27,pErzonalkOst@n
6,pErzonalpolitik
8,pErzonalUnion
6,pErzon@nb@fLrd@rUN
1,pErzonifik&=ion
2,pErzonifi=irUN
9,pErspEktifplanUN
3,pErvErzion
2,pErvErzitAt
1,pEr=Ep=ion
16,pEst
1,pEstbXl@
3,petroxemi
118,+&l=
14,+&n@
1,+&r@
8,+&rW
1,+Ef@rmIn=@
64,+Wf@
1,+erd@kOp@l
3,+erd@kur
6,+erd@StErk@
5,+erd@=Uxt
102,+l&n=@
1,+l&n=@nkUnd@
3,+l&n=StEt@
17,+lBm@
105,+leg@
3,+leg@mUt@r
14,+leg@rIn
1,+leg@tOxt@r
6,+lIxt@rfYlUN
34,+Ort@
8,+ot@
13,+Y=@
1,+US@rW
3,fEnomenologi
144,f&nt&zi
4,f&nt&sm&gori
6,f&nt&st@rW
3,f&nt&stIk
1,f&rm&kologi
4,f&rm&=i
225,faz@
18,fIlh&rmoni
12,filologi
187,filozofi
1,fotoxemi
11,fotogr&fi
2,fotokopi
11,fotozYntez@
6,foto=El@
22,fraz@
284,fyzik
2,fyziognomi
3,fyzioter&pi
5,fyzIs
4,pir
5,pir
4,pietAt
2,pik&nt@ri
4,pIlg@rfart
69,pIl@
12,pini@
3,pInt@
6,pionir&rbWt
3,pir&nja
40,pIst@
82,pIstol@
1,pI=a
8,plag@
2,pl&katzXl@
1,pl&katSrIft
34,plan@
1,pl&net@nban
1,planirUN
3,pl&Nk@
2,planlozIxkWt
5,planmAsIxkWt
377,planUN
2,planUNskOmIsion
7,planvIrtS&ft
79,pl&stIk
3,pl&sti=itAt
105,pl&t@
1,pl&thWt
3,pl&=k&rt@
2,pl&=p&tron@
4,pl&=vUnd@
6,plBd@rW
8,pl&=irUN
20,plWt@
23,plenarzI=UN
2,plenarfErz&mlUN
5,plL=lIxkWt
1,plOmb@
1,plud@rhoz@
1,plYnd@rW
13,plYnd@rUN
2,plUmphWt
2,pluralitAt
3,pTb@lW
56,poetIk
23,po0t@
1,pol&riz&=ion
12,polarizirUN
10,polaritAt
4,polarn&xt
58,polemIk
12,poliklinIk
2035,politik
3,politik@rIn
10,politizirUN
10,poli=Wv&x@
3,poli=IstIn
5,pOlka
3,pOlst@rUN
8,popularizirUN
23,popularitAt
8,por@
3,pOrnogr&fi
1,pOrtiesfrB
22,pOr=ion
19,poz@
2,pOs@
459,pOst
1,pOst&nvWzUN
10,pOstg@byr
56,pOstk&rt@
8,pOstkUtS@
28,pOstlWt=al
1,pOstfErbIndUN
36,potEn=
31,pr&xt
9,prEferEn=
9,prEgn&n=
32,prAgUN
1,prEhIstori@
134,prAmi@
2,prEmirUN
5,prEmiirUN
15,prEpozi=ion
7,prEri
6,prEzEnt&=ion
21,prEzEn=
12,prEzidEntIn
10,prEzidEntS&ft
6,prE=izirUN
47,prE=izion
3,prE=izions&rbWt
2,pral@rW
1,pr&ktik&ntIn
8,pr&Nk@
1,pr&s@rW
47,predIxt
1,prWsBfgab@
27,prWsEntvIklUN
96,prWsErhTUN
6,prWsfrag@
28,prWsgab@
17,prWslag@
16,prWslIst@
30,prWspolitik
58,prWszENkUN
14,prWsSt&bilitAt
2,prWsfErtWlUN
1,prWsvYrdIxkWt
13,prElUN
553,prEs@
12,prEs@&gEntur
25,prEs@frWhWt
227,prEs@kOnferEn=
16,prEs@StIm@
8,prEsion
3,prEslUft
1,prEsUN
2,prist@rvW@
5,primab&l@rina
7,primitivitAt
2,prInt@
1,prIn=Es
300,prIn=EsIn
55,prioritAt
13,prItS@
6,privat&ng@leg@nhWt
6,privatBdiEn=
11,privatini=i&tiv@
3,priv&tizirUN
16,privatklinIk
16,privatpErzon
2,privatz&x@
12,privatSul@
12,privatvIrtS&ft
10,privatvonUN
118,prob@
8,prob@fart
4,prob@nUm@r
3,prob@zEndUN
26,prob@=Wt
108,problematIk
10,problemStElUN
866,prodUk=ion
21,prodUk=ionsk&p&=itAt
18,prodUk=ionslWstUN
1,prodUk=ionsplanUN
28,prodUk=ionsStEt@
27,prodUk=ionsStWg@rUN
7,prodUk=ionsvWz@
71,prodUktivitAt
5,prodUktivitA=StWg@rUN
35,prodUktifkr&ft
1,prof&nirUN
16,profEsorIn
1,profilirUN
1,profitrat@
1,progr&mEnd@rUN
2,progr&mg@St&ltUN
6,progr&mirUN
1,progr&mStX@rUN
2,progr&mforSB
7,progrEsion
1,prohibi=ion
32,projEktirUN
18,projEk=ion
14,prokl&m&=ion
1,prokl&mirUN
8,prom@nad@
38,prominEn=
1,promIskuitAt
11,promo=ion
9,prop&girUN
9,profeti
19,propOr=ion
1,propOr=ionalitAt
1,propozi=ion
29,proza
6,prosperitAt
8,prostituirt@
10,prostitu=ion
5,protEk=ion
20,protEst&k=ion
9,protEstb@vegUN
3,provIn=St&t
46,provizion
102,provok&=ion
19,pro=edur
12,pro=Esion
3,pryd@ri
302,pryfUN
7,pryg@lW
4,psyx@
10,psyxo&n&lyz@
67,psyxologi
7,psyxoter&pi
16,pubErtAt
30,pUblik&=ion
26,pUbli=itAt
1,pud@lmY=@
3,pud@rdoz@
1,pud@rkv&st@
5,pYNktlIxkWt
4,pUlsad@r
1,pUlz&=ion
19,pUmp@
52,pUp@
1,purifik&=ion
6,pust@
7,put@
1,pU=@rW
26,pU=frB
1,kv&kz&lb@rW
6,kv&dr&tur
10,kvAl@rW
44,kval
68,kv&lifik&=ion
1,kv&lifik&=ionsStuf@
56,kv&lifi=irUN
520,kv&litAt
22,kv&litA=&rbWt
2,kv&litA=kOntrOl@
5,kv&litA=var@
3,kv&nt@nmexanIk
19,kv&nt@nteori
15,kv&ntitAt
4,kvar=ur
2,kv&st@
7,kvEkzIlb@rzXl@
278,kvEl@
1,kvElf&sUN
3,kver@
1,kverlag@
4,kver+Wf@
2,kverStras@
5,kverfErbIndUN
1,kvEtS@
2,kvIt@
19,kvItUN
43,kvot@
66,r&x@
4,r&xitIs
4,r&xzUxt
2,rad@
1,ratfar@rIn
7,r&dirUN
2,r&dikalkur
22,radio&ktivitAt
3,radioSt&=ion
2,radiotExnIk
1,radiUmb@StralUN
6,ratk&p@
3,ratrEnban
9,rAt@repUblik
2,rAtz@lh&ftIxkWt
2,rXb@rb&nd@
1,rXb@rW
1,rXb@rg@SIxt@
1,rXx@rvar@
13,rXmlIxkWt
23,rXmUN
4,rXmUNsklag@
1,r&fgir
1,r&finaZ@
1,r&fin&=ion
20,r&fin@ri
8,r&finEs@
1,raZ@
12,rEnJ
3,r&NfOlg@
20,r&NlIst@
6,r&Nk@
9,r&p@
1,r&pUn=@l
10,raritAt
2,r&z&n=
9,raz@nflEx@
6,raz@rW
4,r&zirklIN@
1,r&zirzWf@
69,r&s@
11,r&s@ndIskriminirUN
1,r&s@nkUnd@
11,r&st
10,r&stStEt@
51,rat@
1,ratgeb@rIn
12,r&tifik&=ion
110,r&tifi=irUN
10,r&=ion
140,r&=ionalizirUN
6,r&=ionalitAt
12,r&=ionirUN
18,ratlozIxkWt
8,ra=zI=UN
2,ra=fErz&mlUN
41,r&t@
2,rBpgir
3,rBxbOmb@
5,rBxfan@
2,rBxzXl@
2,rBxvar@
6,rBxvOlk@
2,rBf@rW
32,rBmfart
11,rBmOrdnUN
1,rBmSIffart
2,rBmzOnd@
13,rBmSt&=ion
5,rBp@
1,rBp@nkEt@
1,rBt@
334,re&k=ion
1,re&k=ions=Wt
1,re&ktivirUN
3,re&liz&=ion
1,realizirbarkWt
67,realizirUN
5,re&lIstIk
323,realitAt
8,realpolitik
24,realSul@
11,reb@
26,rebElion
1,replBs
4,rEx@nBfgab@
25,rEx@nm&Sin@
71,rEx@nS&ft
1,rEx@nStUnd@
6,reSErS@
2,rExn@rW
318,rExnUN
50,rExtfErtIgUN
2,rExtglXbIxkWt
5,rExthab@rW
8,rExtlIxkWt
3,rExtlozIxkWt
11,rExtmAsIxkWt
2,rEx=&ng@leg@nhWt
3,rEx=&nvEltIn
2,rExtS&f@nhWt
9,rExtSrWbUN
2,rEx=g@SIxt@
6,rEx=gYltIxkWt
11,rEx=kr&ft
16,rEx=lag@
1,rEx=ler@
6,rEx=p&rtW
32,rExtSprExUN
5,rEx=StElUN
2,rEx=fErlE=UN
7,rEx=vIs@nS&ft
1,red&ktTrIn
211,red&k=ion
1035,red@
3,red@frWhWt
1,red@kUnst
22,red@nsart
4,red@rW
9,red@vEndUN
17,retlIxkWt
1,retzelIxkWt
31,redu=irUN
7,red@
47,red@rW
1,rep@rban
1,referEntIn
79,referEn=
1,reflEksb@vegUN
31,reflEksion
14,refOrm&=ion
504,reg@l
18,reg@lmAsIxkWt
360,reg@lUN
1,reg@lvidrIxkWt
5,regener&=ion
12,regEntS&ft
29,reg@n=Wt
138,reZi
3093,regirUN
33,regirUNsko&li=ion
61,regirUNsp&rtW
7,regirUNs=Wt
94,region
31,regionalliga
17,regIstrirUN
5,regl@mEntirUN
3,rekzamkWt
7,regularitAt
1,regul&=ion
14,regulirUN
34,regUN
14,reh&bilit&=ion
10,reh&bilitirUN
2,rWb@
8,rWb@rW
11,rWbUN
2,rWxh&ltIxkWt
12,rWxsm&rk
23,rWxsver
36,rWxvWt@
32,rWf@
7,rWf@pryfUN
1,rWf@=Wt
1,rWfUN
916,rW@
83,rW@nfOlg@
36,rWUN
4,rWn
3,rWn@
1,rWnWnnam@
1,rWn@m&x@frB
12,rWnh&ltUN
37,rWnhWt
48,rWnIgUN
4,rWnkUltur
1,rWnm&x@frB
1,rWnSrIft
273,rWz@
1,rWz@&potek@
1,rWz@b@SrWbUN
7,rWz@g@zElS&ft
1,rWz@lEktyr@
2,rWz@rW
6,rWz@rut@
1,rWz@SIld@rUN
3,rWz@SrWpm&Sin@
5,rWz@=Wt
1,rWsfed@r
1,rWslWn@
2,rWtban
10,rWt@rW
4,rWt@rIn
4,rWthoz@
4,rW=barkWt
2,rW=SvEl@
6,rW=UN
5,rekl&m&=ion
30,reklam@
1,reklam@trOm@l
48,rekOnstrUk=ion
1,rekOnv&lEs=En=
27,rekOrt=Wt
1,rekre&=ion
1,rEktora=red@
27,rEktor@nkOnferEn=
9,rel&tivitAt
22,rel&tivitA=teori
1,releg&=ion
8,relev&n=
120,religion
3,religionsfrWhWt
7,religionsg@mWnS&ft
1,religionsg@SIxt@
3,religionsvIs@nS&ft
5,religiozitAt
2,relIN
1,remedur
53,remilitarizirUN
1,remItEnd@
2,rEmp@lW
8,rEnban
13,renovirUN
42,rEnt&bilitAt
216,rEnt@
4,rEnt@nm&rk
5,rEnt@nrefOrm
75,rEnt@nfErzIx@rUN
4,rEnt@n=alUN
12,rEntn@rIn
16,reOrg&niz&=ion
21,rep&r&=ion
2,rep&r&=ionslWstUN
99,rep&r&tur
11,rep&triirUN
56,repOrtaZ@
3,reprEzEnt&ntIn
14,reprEzEnt&=ion
2,reprEsion
1,repriv&tizirUN
29,reprodUk=ion
2,reprodUk=ionstExnIk
1,repUblikflUxt
1,rekvizi=ion
5,rezErv&=ion
172,rezErv@
1,rezErvirthWt
2,rezErvirUN
76,rezidEn=
1,rezidEn=St&t
26,rezIgn&=ion
4,rezIstEn=
28,rezon&n=
6,rezo=ializirUN
10,respEktirUN
1,respEktlozIxkWt
2,respEk=pErzon
23,restBr&=ion
3,restBr&=ions&rbWt
12,restBrirUN
20,restrIk=ion
1,rEstzUm@
2,rEt@rIn
163,rEtUN
13,rEtUNs&k=ion
9,rEtUNsm&nS&ft
1,retUS@
30,rX@
2,reunion
2,rXz@
37,revqS@
9,reverEn=
66,revizion
1,revit&lizirUN
41,revOlt@
1,r@vybyn@
10,re=Enzion
6,re=Ep=ion
4,re=Eptur
18,re=Esion
1,re=it&=ion
3,r&psodi
11,retorIk
2,ribonukleinzXr@
98,rIxtIxkWt
1,rIxtl&t@
125,rIxtlini@
11,rIxtSnur
729,rIxtUN
4,rIxt=al
20,riz@
1,rigorozitAt
6,rIl@
10,rInd@
2,rInd@rpEst
1,rINban
2,rINmB@r
8,rINStras@
4,rIn@
26,rIp@
2,rIp@nfElEnt=YndUN
5,rIt@rbUrk
5,rIt@rlIxkWt
1,rIt@rS&ft
11,rI=@
6,rivalIn
13,riv&litAt
4,rOb@
4,robUsthWt
12,rOkt&S@
2,rod@l
3,rod@lban
35,rTr@
5,rTm@rIn
3,rTm@rStras@
3,rLntg@nBfnam@
1,rLntg@nrTr@
3,rLntg@nUnt@rzuxUN
1,rTstUN
7,rTt@
5,rohWt
1,rokOst
11,rorlWtUN
1,rozWd@
7,rOlban
1010,rOl@
3,rOl@nfErtWlUN
25,rOltrEp@
1,romanIn
2,romanlIt@r&tur
74,rom&ntIk
8,rom&n=@
1,romfart
87,roz@
1,roz@nSB
2,rozEt@
9,rozin@
2,rOsk&stani@
42,rot&=ion
1,rot&=ionsm&Sin@
1,rotglut
8,rothBt
2,rOt@
23,rutin@
29,rUbrik
2,rud@rreg&ta
42,ryb@
1,rYk&nzIxt
1,rYk&ntvOrt
1,rYkb@zInUN
3,rYkbIldUN
4,rYkErSt&tUN
41,rYkfart
7,rYkfrag@
27,rYkgab@
2,rYkgENIxm&xUN
3,rYkg@vInUN
5,rYkh&nt
291,rYkker
2,rYkkUnft
237,rYklag@
8,rYknam@
19,rYkrWz@
23,rYkSB
43,rYkzWt@
3,rYkzEndUN
198,rYkzIxt
18,rYkzIxtnam@
13,rYkzIx=lozIxkWt
111,rYkStElUN
4,rYkfErgytUN
5,rYkfErzIx@rUN
4,rYkv&nt
50,rYk=alUN
21,ryg@
22,ryrUN
4,ryS@
2,rYstIxkWt
107,rYstUN
10,rYstUNsIndUstri
4,rYstUNskOntrOl@
1,rYst=Wt
441,ru@
8,ru@lozIxkWt
12,ru@pBz@
14,ru@StEt@
1,ru@StElUN
2,ru@StTrUN
1,rumzUxt
119,rur
22,rurkol@
90,ruin@
1,rUmp@l
3,rUmp@lk&m@r
1,rUntb&Nk
174,rUnd@
10,rUntfart
2,rUntfrag@
1,rUntfUNkg@byr
1,rUntfUNk=WtSrIft
15,rUntrWz@
5,rUndUN
4,run@
2,rUNk@lryb@
1,rUn=@l
4,rUsIn
7,rut@
6,rUJ@
1,rUJ@rW
32,zat
6,zatk&rtOf@l
45,z&botaZ@
13,z&xb@&rbWt@rIn
8,z&xb@SAdIgUN
1558,z&x@
32,z&xkEntnIs
19,z&xkUnd@
26,z&xlag@
27,z&xlIxkWt
4,z&xfErzIx@rUN
40,z&kg&s@
15,zAg@
6,zAg@rW
6,zEkul&riz&=ion
10,zEkularizirUN
2,zEnft@
18,zEN@rIn
1,zEN@rS&ft
7,zEtIgUN
12,zXb@rUN
5,zXb@rUNs&k=ion
1,zXklINs+leg@
1,zXklINsSvEst@r
5,zXklINsStErplIxkWt
74,zXl@
2,zXl@nh&l@
12,zXr@
2,zaga
37,zag@
33,zan@
1,zEz~&rbWt
4,zEz~ErLfnUN
12,zWt@
